,artist,track_count,index,track_popularity,danceability,energy,instrumentalness,liveness,speechiness,loudness,tempo,valence
PNAU,PNAU,1,PNAU,85.0,0.796,0.798,4.19e-05,0.0952,0.0317,-6.312,116.032,0.942
Anitta,Anitta,1,Anitta,58.0,0.692,0.639,0.0,0.199,0.0352,-6.717,140.059,0.733
Duncan_Laurence,Duncan Laurence,1,Duncan_Laurence,67.0,0.446,0.395,0.00216,0.128,0.0365,-9.328,71.944,0.267
FLETCHER,FLETCHER,1,FLETCHER,67.0,0.446,0.395,0.00216,0.128,0.0365,-9.328,71.944,0.267
THE_ANXIETY,THE ANXIETY,1,THE_ANXIETY,78.0,0.773,0.47,0.000193,0.0851,0.0299,-7.93,94.995,0.399
Tyler_Cole,Tyler Cole,1,Tyler_Cole,78.0,0.773,0.47,0.000193,0.0851,0.0299,-7.93,94.995,0.399
Oliver_Tree,Oliver Tree,1,Oliver_Tree,76.0,0.7,0.49,0.0,0.117,0.076,-5.187,79.982,0.569
StarBoi3,StarBoi3,1,StarBoi3,70.0,0.647,0.608,0.0,0.0584,0.42,-6.831,125.994,0.474
Jung_Kook,Jung Kook,1,Jung_Kook,89.0,0.79,0.831,0.0,0.0797,0.044,-4.185,124.987,0.872
Latto,Latto,1,Latto,89.0,0.79,0.831,0.0,0.0797,0.044,-4.185,124.987,0.872
Eslabon_Armado,Eslabon Armado,1,Eslabon_Armado,84.0,0.668,0.758,1.89e-05,0.0837,0.0332,-5.176,147.989,0.834
Peso_Pluma,Peso Pluma,4,Peso_Pluma,82.75,0.7590000000000001,0.69825,4.9502499999999996e-05,0.139075,0.1293,-5.96275,148.041,0.768
Rema,Rema,1,Rema,80.0,0.799,0.802,0.00128,0.171,0.0371,-5.196,107.008,0.811
Bizarrap,Bizarrap,2,Bizarrap,86.5,0.6995,0.7070000000000001,0.0165,0.16075,0.04665,-5.574,125.0685,0.524
Yng_Lvcas,Yng Lvcas,1,Yng_Lvcas,90.0,0.812,0.479,1.21e-06,0.0756,0.333,-5.678,169.922,0.559
Grupo_Frontera,Grupo Frontera,1,Grupo_Frontera,85.0,0.571,0.72,0.0,0.271,0.0458,-4.089,83.827,0.542
Kim_Petras,Kim Petras,1,Kim_Petras,80.0,0.712,0.463,2.96e-06,0.301,0.0797,-7.399,131.199,0.206
PinkPantheress,PinkPantheress,1,PinkPantheress,70.0,0.696,0.809,0.000128,0.248,0.05,-8.254,132.962,0.857
Ice_Spice,Ice Spice,1,Ice_Spice,70.0,0.696,0.809,0.000128,0.248,0.05,-8.254,132.962,0.857
David_Kushner,David Kushner,1,David_Kushner,94.0,0.508,0.43,0.000441,0.093,0.0335,-9.475,130.09,0.324
Yandel,Yandel,1,Yandel,83.0,0.783,0.729,0.000272,0.1,0.0691,-3.549,167.968,0.58
Feid,Feid,3,Feid,87.33333333333333,0.8476666666666667,0.6586666666666666,0.00016966666666666668,0.1064,0.17236666666666667,-5.017333333333333,122.01166666666666,0.5503333333333333
FIFTY_FIFTY,FIFTY FIFTY,1,FIFTY_FIFTY,83.0,0.783,0.592,4.15e-06,0.347,0.0331,-8.332,120.018,0.726
d4vd,d4vd,2,d4vd,89.5,0.571,0.501,0.00407135,0.2225,0.02785,-9.948,132.0385,0.2575
Morgan_Wallen,Morgan Wallen,1,Morgan_Wallen,85.0,0.492,0.675,0.0,0.142,0.0389,-5.456,203.759,0.478
JVKE,JVKE,1,JVKE,85.0,0.515,0.593,0.162,0.25,0.0322,-4.801,94.467,0.153
Stephen_Sanchez,Stephen Sanchez,1,Stephen_Sanchez,89.0,0.551,0.55,0.0,0.202,0.0286,-5.339,101.19,0.342
Em_Beihold,Em Beihold,1,Em_Beihold,89.0,0.551,0.55,0.0,0.202,0.0286,-5.339,101.19,0.342
Quevedo,Quevedo,1,Quevedo,88.0,0.621,0.782,0.033,0.23,0.044,-5.548,128.033,0.55
Young_Miko,Young Miko,1,Young_Miko,92.0,0.859,0.658,0.0,0.12,0.159,-4.79,100.065,0.672
Jimin,Jimin,1,Jimin,94.0,0.629,0.733,0.0,0.357,0.0419,-5.445,120.001,0.362
RAYE,RAYE,1,RAYE,85.0,0.538,0.742,4.67e-05,0.0934,0.114,-5.355,96.107,0.25
070_Shake,070 Shake,1,070_Shake,85.0,0.538,0.742,4.67e-05,0.0934,0.114,-5.355,96.107,0.25
Natanael_Cano,Natanael Cano,2,Natanael_Cano,78.5,0.778,0.778,8.895e-05,0.1985,0.0755,-6.4985,137.12650000000002,0.8395
Chencho_Corleone,Chencho Corleone,1,Chencho_Corleone,89.0,0.911,0.712,2.68e-05,0.0933,0.0817,-5.105,92.005,0.425
NewJeans,NewJeans,1,NewJeans,86.0,0.804,0.771,3.07e-06,0.108,0.0433,-4.067,126.956,0.739
Gabito_Ballesteros,Gabito Ballesteros,1,Gabito_Ballesteros,77.0,0.772,0.73,0.000107,0.274,0.0972,-6.657,136.175,0.786
